CLI,CLI_t-1,CLI_t-2,y1,y2,y3,y4,y5,y1_t-1,y2_t-1,y3_t-1,y4_t-1,y5_t-1,y1_t-2,y2_t-2,y3_t-2,y4_t-2,y5_t-2
-0.11,-0.13,-0.16,-0.247055967,-0.018148265,1.3779,0.04658,-0.0181,-0.194509333,-0.025244283,1.3963,-0.00233,0.015,-0.07782464,-0.049286869,1.4219,0.08594,-0.0368
-0.09,-0.11,-0.13,-0.298480543,-0.066308616,1.3107,-0.04915,-0.0198,-0.247055967,-0.018148265,1.3779,0.04658,-0.0181,-0.194509333,-0.025244283,1.3963,-0.00233,0.015
-0.03,-0.09,-0.11,-0.354087227,-0.062105517,1.2478,0.16754,-0.0394,-0.298480543,-0.066308616,1.3107,-0.04915,-0.0198,-0.247055967,-0.018148265,1.3779,0.04658,-0.0181
0.03,-0.03,-0.09,-0.36990312,-0.033389015,1.214,-0.05932,0.046,-0.354087227,-0.062105517,1.2478,0.16754,-0.0394,-0.298480543,-0.066308616,1.3107,-0.04915,-0.0198
0.05,0.03,-0.03,-0.368323192,-0.084707948,1.1283,-0.06315,-0.0189,-0.36990312,-0.033389015,1.214,-0.05932,0.046,-0.354087227,-0.062105517,1.2478,0.16754,-0.0394
0.01,0.05,0.03,-0.35596341,-0.123285789,1.0037,-0.18127,0.0055,-0.368323192,-0.084707948,1.1283,-0.06315,-0.0189,-0.36990312,-0.033389015,1.214,-0.05932,0.046
-0.06,0.01,0.05,-0.324668473,-0.21834903,0.7834,-0.02722,-0.0407,-0.35596341,-0.123285789,1.0037,-0.18127,0.0055,-0.368323192,-0.084707948,1.1283,-0.06315,-0.0189
-0.13,-0.06,0.01,-0.335161151,-0.393496588,0.3876,0.03084,-0.0175,-0.324668473,-0.21834903,0.7834,-0.02722,-0.0407,-0.35596341,-0.123285789,1.0037,-0.18127,0.0055
-0.17,-0.13,-0.06,-0.417969604,-0.432371126,-0.04551,-0.06547,-0.0338,-0.335161151,-0.393496588,0.3876,0.03084,-0.0175,-0.324668473,-0.21834903,0.7834,-0.02722,-0.0407
-0.18,-0.17,-0.13,-0.538107246,-0.283269563,-0.32825,-0.88901,-0.0281,-0.417969604,-0.432371126,-0.04551,-0.06547,-0.0338,-0.335161151,-0.393496588,0.3876,0.03084,-0.0175
-0.18,-0.18,-0.17,-0.64043471,-0.068096632,-0.3961,-0.38105,-0.03,-0.538107246,-0.283269563,-0.32825,-0.88901,-0.0281,-0.417969604,-0.432371126,-0.04551,-0.06547,-0.0338
-0.13,-0.18,-0.18,-0.758181696,0.042358846,-0.3539,0.20059,-0.0383,-0.64043471,-0.068096632,-0.3961,-0.38105,-0.03,-0.538107246,-0.283269563,-0.32825,-0.88901,-0.0281
-0.03,-0.13,-0.18,-0.811176976,0.091772809,-0.26241,0.12917,-0.0052,-0.758181696,0.042358846,-0.3539,0.20059,-0.0383,-0.64043471,-0.068096632,-0.3961,-0.38105,-0.03
0.11,-0.03,-0.13,-0.866973183,0.256804722,-0.00595,-0.71555,-0.0995,-0.811176976,0.091772809,-0.26241,0.12917,-0.0052,-0.758181696,0.042358846,-0.3539,0.20059,-0.0383
0.23,0.11,-0.03,-0.800926814,0.377558856,0.3723,-0.83252,0.0408,-0.866973183,0.256804722,-0.00595,-0.71555,-0.0995,-0.811176976,0.091772809,-0.26241,0.12917,-0.0052
0.26,0.23,0.11,-0.650270079,0.140278938,0.5132,-0.44788,0.0625,-0.800926814,0.377558856,0.3723,-0.83252,0.0408,-0.866973183,0.256804722,-0.00595,-0.71555,-0.0995
0.28,0.26,0.23,-0.486679898,-0.009153446,0.504,-0.4497,-0.0656,-0.650270079,0.140278938,0.5132,-0.44788,0.0625,-0.800926814,0.377558856,0.3723,-0.83252,0.0408
0.27,0.28,0.26,-0.327251637,-0.045381624,0.4584,-0.26678,0.0387,-0.486679898,-0.009153446,0.504,-0.4497,-0.0656,-0.650270079,0.140278938,0.5132,-0.44788,0.0625
0.26,0.27,0.28,-0.175141043,-0.062632592,0.3955,-0.16868,0.0192,-0.327251637,-0.045381624,0.4584,-0.26678,0.0387,-0.486679898,-0.009153446,0.504,-0.4497,-0.0656
0.24,0.26,0.27,-0.028964503,-0.044932425,0.3504,-0.19652,0.019,-0.175141043,-0.062632592,0.3955,-0.16868,0.0192,-0.327251637,-0.045381624,0.4584,-0.26678,0.0387
0.16,0.24,0.26,0.1174942,-0.056218864,0.294,-0.59916,0.0629,-0.028964503,-0.044932425,0.3504,-0.19652,0.019,-0.175141043,-0.062632592,0.3955,-0.16868,0.0192
0.06,0.16,0.24,0.219289695,-0.184927701,0.1087,0.12415,-0.0044,0.1174942,-0.056218864,0.294,-0.59916,0.0629,-0.028964503,-0.044932425,0.3504,-0.19652,0.019
-0.03,0.06,0.16,0.259233036,-0.262459204,-0.1537,0.07154,0.0267,0.219289695,-0.184927701,0.1087,0.12415,-0.0044,0.1174942,-0.056218864,0.294,-0.59916,0.0629
-0.05,-0.03,0.06,0.244966093,-0.1904838,-0.34371,0.3186,-0.0316,0.259233036,-0.262459204,-0.1537,0.07154,0.0267,0.219289695,-0.184927701,0.1087,0.12415,-0.0044
-0.03,-0.05,-0.03,0.185665703,-0.057393678,-0.40089,-0.13064,-0.0355,0.244966093,-0.1904838,-0.34371,0.3186,-0.0316,0.259233036,-0.262459204,-0.1537,0.07154,0.0267
