0.011107881,0.001725447,0.007524437,0.001163737,0.02668068,0.004899833,0.011878666,0.004288506,0.002399423,0.006211631,0.000965633,0.002547857
-0.004409119,-0.002260157,-0.001982432,0.001831575,0.011107881,0.001725447,0.007524437,0.001163737,0.02668068,0.004899833,0.011878666,0.004288506
-0.003336466,-0.000598397,-0.002206932,-0.00101481,-0.004409119,-0.002260157,-0.001982432,0.001831575,0.011107881,0.001725447,0.007524437,0.001163737
-0.003362297,0.000850107,0.001069047,0.002767156,-0.003336466,-0.000598397,-0.002206932,-0.00101481,-0.004409119,-0.002260157,-0.001982432,0.001831575
-0.001126575,0.003196582,-0.005748631,-0.002167572,-0.003362297,0.000850107,0.001069047,0.002767156,-0.003336466,-0.000598397,-0.002206932,-0.00101481
-0.004535754,-0.000124914,-0.000342053,-0.000687592,-0.001126575,0.003196582,-0.005748631,-0.002167572,-0.003362297,0.000850107,0.001069047,0.002767156
-0.002285766,-0.000781527,-0.002107449,-0.000496382,-0.004535754,-0.000124914,-0.000342053,-0.000687592,-0.001126575,0.003196582,-0.005748631,-0.002167572
0,0.000125139,-0.002328409,-0.000128191,-0.002285766,-0.000781527,-0.002107449,-0.000496382,-0.004535754,-0.000124914,-0.000342053,-0.000687592
-0.004607942,-0.001033476,0.004848162,-0.001083119,0,0.000125139,-0.002328409,-0.000128191,-0.002285766,-0.000781527,-0.002107449,-0.000496382
-0.001159666,0.000156745,-0.002303133,-0.000651171,-0.004607942,-0.001033476,0.004848162,-0.001083119,0,0.000125139,-0.002328409,-0.000128191
-0.005845236,-0.000815695,-0.005672301,-0.00110359,-0.001159666,0.000156745,-0.002303133,-0.000651171,-0.004607942,-0.001033476,0.004848162,-0.001083119
-0.008317796,-0.00160448,0.000893427,-0.002166989,-0.005845236,-0.000815695,-0.005672301,-0.00110359,-0.001159666,0.000156745,-0.002303133,-0.000651171
0.001198055,0.003640851,-0.009256268,-0.000348697,-0.008317796,-0.00160448,0.000893427,-0.002166989,-0.005845236,-0.000815695,-0.005672301,-0.00110359
-0.001198055,0.000437356,0.001228495,-0.001251125,0.001198055,0.003640851,-0.009256268,-0.000348697,-0.008317796,-0.00160448,0.000893427,-0.002166989
0.002392813,0.000124878,0.007394225,0.001056382,-0.001198055,0.000437356,0.001228495,-0.001251125,0.001198055,0.003640851,-0.009256268,-0.000348697
0.009441556,0.002831317,-0.002378078,-0.000389749,0.002392813,0.000124878,0.007394225,0.001056382,-0.001198055,0.000437356,0.001228495,-0.001251125
0.00579841,0.002566413,0.006498602,0.001743034,0.009441556,0.002831317,-0.002378078,-0.000389749,0.002392813,0.000124878,0.007394225,0.001056382
0.006857424,0.002214067,0.00780569,0.001929429,0.00579841,0.002566413,0.006498602,0.001743034,0.009441556,0.002831317,-0.002378078,-0.000389749
0.004512191,0.000521123,-0.005263278,0.000893188,0.006857424,0.002214067,0.00780569,0.001929429,0.00579841,0.002566413,0.006498602,0.001743034
0.004465792,0.002413517,0.010144922,0.00156468,0.004512191,0.000521123,-0.005263278,0.000893188,0.006857424,0.002214067,0.00780569,0.001929429
-0.00111215,9.14E-05,0.001492477,0.00050431,0.004465792,0.002413517,0.010144922,0.00156468,0.004512191,0.000521123,-0.005263278,0.000893188
0.008818465,0.004243559,0.00570945,0.000727415,-0.00111215,9.14E-05,0.001492477,0.00050431,0.004465792,0.002413517,0.010144922,0.00156468
0.006498293,0.004501123,0.004101013,0.001960341,0.008818465,0.004243559,0.00570945,0.000727415,-0.00111215,9.14E-05,0.001492477,0.00050431
0.003213044,0.002262886,0.001785842,0.000968929,0.006498293,0.004501123,0.004101013,0.001960341,0.008818465,0.004243559,0.00570945,0.000727415
-0.003213044,-0.000981121,0.000351398,-0.00027775,0.003213044,0.002262886,0.001785842,0.000968929,0.006498293,0.004501123,0.004101013,0.001960341
0.007460457,0.001545005,0.000411086,0.002446022,-0.003213044,-0.000981121,0.000351398,-0.00027775,0.003213044,0.002262886,0.001785842,0.000968929
0.00210823,0.003368015,0.005861555,0.00070197,0.007460457,0.001545005,0.000411086,0.002446022,-0.003213044,-0.000981121,0.000351398,-0.00027775
0.001050289,0.001820821,0.000354839,0.002765266,0.00210823,0.003368015,0.005861555,0.00070197,0.007460457,0.001545005,0.000411086,0.002446022
-0.001050289,-0.000293165,-0.000508254,0.000430487,0.001050289,0.001820821,0.000354839,0.002765266,0.00210823,0.003368015,0.005861555,0.00070197
