x_t,x_t-1,x_t-2,GDP_M,INDPRO,RPIX,RMTS,PAYEMS,GDP_M_t-1,INDPRO_t-1,RPIX_t-1,RMTS_t-1,PAYEMS_t-1,GDP_M_t-2,INDPRO_t-2,RPIX_t-2,RMTS_-2,PAYEMS_t-2
,,,0.109787261,0.632306883,0.11895537,-1.586466273,0.250411521,0.358918317,0.105839893,0.111875,2.304440292,0.164898231,0.535836089,0.956839115,0.47414896,-0.545225776,0.183140369
,,,-0.036579588,0.105061924,0.330887944,1.977836097,0.11248093,0.109787261,0.632306883,0.11895537,-1.586466273,0.250411521,0.358918317,0.105839893,0.111875,2.304440292,0.164898231
,,,0.094795259,0.418758634,0.476421656,1.077399632,0.026762536,-0.036579588,0.105061924,0.330887944,1.977836097,0.11248093,0.109787261,0.632306883,0.11895537,-1.586466273,0.250411521
,,,0.328237835,0,0.523943957,-2.786138766,-0.049962529,0.094795259,0.418758634,0.476421656,1.077399632,0.026762536,-0.036579588,0.105061924,0.330887944,1.977836097,0.11248093
,,,0.488074173,0.728537884,-0.238463979,1.331378106,0.155159069,0.328237835,0,0.523943957,-2.786138766,-0.049962529,0.094795259,0.418758634,0.476421656,1.077399632,0.026762536
,,,0.398630304,1.135045895,0.263345348,1.271553146,0.204726584,0.488074173,0.728537884,-0.238463979,1.331378106,0.155159069,0.328237835,0,0.523943957,-2.786138766,-0.049962529
,,,0.245755742,0.613176813,0.446809254,-0.89012236,0.159928955,0.398630304,1.135045895,0.263345348,1.271553146,0.204726584,0.488074173,0.728537884,-0.238463979,1.331378106,0.155159069
,,,0.215299999,0.913524151,0.282655737,2.183599135,0.460585402,0.245755742,0.613176813,0.446809254,-0.89012236,0.159928955,0.398630304,1.135045895,0.263345348,1.271553146,0.204726584
,,,0.493112587,1.204575087,0.42249121,0.619309333,0.06360649,0.215299999,0.913524151,0.282655737,2.183599135,0.460585402,0.245755742,0.613176813,0.446809254,-0.89012236,0.159928955
,,,0.826219978,0.299167781,0.515130885,-1.268064386,0.075921434,0.493112587,1.204575087,0.42249121,0.619309333,0.06360649,0.215299999,0.913524151,0.282655737,2.183599135,0.460585402
,,,0.961648643,-0.399089598,0.059402137,2.760979738,0.237984123,0.826219978,0.299167781,0.515130885,-1.268064386,0.075921434,0.493112587,1.204575087,0.42249121,0.619309333,0.06360649
,,,0.646425052,0.199743889,0.355673713,-0.678955323,0.204038627,0.961648643,-0.399089598,0.059402137,2.760979738,0.237984123,0.826219978,0.299167781,0.515130885,-1.268064386,0.075921434
,,,0.201666054,0.992043802,0.697205342,-0.936709241,0.294768084,0.646425052,0.199743889,0.355673713,-0.678955323,0.204038627,0.961648643,-0.399089598,0.059402137,2.760979738,0.237984123
,,,-0.051511503,0.688766936,0.548097685,2.718469444,0.358514213,0.201666054,0.992043802,0.697205342,-0.936709241,0.294768084,0.646425052,0.199743889,0.355673713,-0.678955323,0.204038627
,,,0.208009229,0.488984296,0.236922184,-1.94739901,-0.048892072,-0.051511503,0.688766936,0.548097685,2.718469444,0.358514213,0.201666054,0.992043802,0.697205342,-0.936709241,0.294768084
,,,0.650049579,-0.195452345,0.710822486,0.764024217,0.184965503,0.208009229,0.488984296,0.236922184,-1.94739901,-0.048892072,-0.051511503,0.688766936,0.548097685,2.718469444,0.358514213
,,,0.944430876,0.875821811,-0.010216418,2.390160859,0.219420539,0.650049579,-0.195452345,0.710822486,0.764024217,0.184965503,0.208009229,0.488984296,0.236922184,-1.94739901,-0.048892072
,,,0.760974451,0.676129754,0.895072936,0.216570965,0.461646082,0.944430876,0.875821811,-0.010216418,2.390160859,0.219420539,0.650049579,-0.195452345,0.710822486,0.764024217,0.184965503
,,,0.397012402,0,0.508375811,-2.884267922,0.249027366,0.760974451,0.676129754,0.895072936,0.216570965,0.461646082,0.944430876,0.875821811,-0.010216418,2.390160859,0.219420539
,,,0.149876831,1.623043271,0.609329282,2.434660091,0.04317081,0.397012402,0,0.508375811,-2.884267922,0.249027366,0.760974451,0.676129754,0.895072936,0.216570965,0.461646082
,,,0.316899839,0.566627492,0.628859648,0.983198457,0.287903932,0.149876831,1.623043271,0.609329282,2.434660091,0.04317081,0.397012402,0,0.508375811,-2.884267922,0.249027366
,,,0.611114027,0.281939622,0.387321514,-0.127692912,0.223544475,0.316899839,0.566627492,0.628859648,0.983198457,0.287903932,0.149876831,1.623043271,0.609329282,2.434660091,0.04317081
,,,0.745551996,0.655246912,0.540399364,1.998636629,0.330958624,0.611114027,0.281939622,0.387321514,-0.127692912,0.223544475,0.316899839,0.566627492,0.628859648,0.983198457,0.287903932
,,,0.433246349,0.650636586,0.606112102,-2.013949494,0.353752793,0.745551996,0.655246912,0.540399364,1.998636629,0.330958624,0.611114027,0.281939622,0.387321514,-0.127692912,0.223544475
,,,0.009278328,0.370293044,0.420476833,2.717254782,0.483314703,0.433246349,0.650636586,0.606112102,-2.013949494,0.353752793,0.745551996,0.655246912,0.540399364,1.998636629,0.330958624
,,,-0.191270826,-1.394681258,0.065032193,-1.386584885,-0.186922295,0.009278328,0.370293044,0.420476833,2.717254782,0.483314703,0.433246349,0.650636586,0.606112102,-2.013949494,0.353752793
,,,0.166680131,3.042886779,0.735166456,-0.974467171,0.720274953,-0.191270826,-1.394681258,0.065032193,-1.386584885,-0.186922295,0.009278328,0.370293044,0.420476833,2.717254782,0.483314703
,,,0.714793107,1.17399641,0.956975832,4.589420426,0.342214951,0.166680131,3.042886779,0.735166456,-0.974467171,0.720274953,-0.191270826,-1.394681258,0.065032193,-1.386584885,-0.186922295
,,,1.084730012,1.071209272,0.178816665,-1.035297486,0.270581579,0.714793107,1.17399641,0.956975832,4.589420426,0.342214951,0.166680131,3.042886779,0.735166456,-0.974467171,0.720274953
,,,0.908152755,0.619859832,0.544058866,0.346898122,0.365214592,1.084730012,1.071209272,0.178816665,-1.035297486,0.270581579,0.714793107,1.17399641,0.956975832,4.589420426,0.342214951
,,,0.506513356,1.315194689,0.493765642,1.753708288,0.338890002,0.908152755,0.619859832,0.544058866,0.346898122,0.365214592,1.084730012,1.071209272,0.178816665,-1.035297486,0.270581579
,,,0.201263834,0.434582254,0.365585027,1.535913109,0.425737784,0.506513356,1.315194689,0.493765642,1.753708288,0.338890002,0.908152755,0.619859832,0.544058866,0.346898122,0.365214592
,,,0.313856207,0.777456193,0.639701147,-1.678233652,0.384265483,0.201263834,0.434582254,0.365585027,1.535913109,0.425737784,0.506513356,1.315194689,0.493765642,1.753708288,0.338890002
,,,0.613984782,0.771776101,0.296509214,1.013715077,0.328434621,0.313856207,0.777456193,0.639701147,-1.678233652,0.384265483,0.201263834,0.434582254,0.365585027,1.535913109,0.425737784
,,,0.871343862,0.935019183,0.674009789,1.803082761,0.452098916,0.613984782,0.771776101,0.296509214,1.013715077,0.328434621,0.313856207,0.777456193,0.639701147,-1.678233652,0.384265483
,,,0.855627753,0.422107202,0.531029343,-1.432508365,0.430467222,0.871343862,0.935019183,0.674009789,1.803082761,0.452098916,0.613984782,0.771776101,0.296509214,1.013715077,0.328434621
,,,0.729311871,0.252286676,0.647609034,0.729444219,0.426995874,0.855627753,0.422107202,0.531029343,-1.432508365,0.430467222,0.871343862,0.935019183,0.674009789,1.803082761,0.452098916
,,,0.65487163,1.003448608,1.11348884,1.52304795,0.371726519,0.729311871,0.252286676,0.647609034,0.729444219,0.426995874,0.855627753,0.422107202,0.531029343,-1.432508365,0.430467222
,,,0.794782447,0.415098549,0.702455443,1.727569208,0.447804167,0.65487163,1.003448608,1.11348884,1.52304795,0.371726519,0.729311871,0.252286676,0.647609034,0.729444219,0.426995874
,,,0.96485721,1.2350563,0.536322839,0.852171273,0.524462664,0.794782447,0.415098549,0.702455443,1.727569208,0.447804167,0.65487163,1.003448608,1.11348884,1.52304795,0.371726519
,,,0.980908809,0.977299233,0.211937215,-0.496537481,0.331595565,0.96485721,1.2350563,0.536322839,0.852171273,0.524462664,0.794782447,0.415098549,0.702455443,1.727569208,0.447804167
,,,0.658750132,0.646066962,0.508604222,0.739810168,0.426092805,0.980908809,0.977299233,0.211937215,-0.496537481,0.331595565,0.96485721,1.2350563,0.536322839,0.852171273,0.524462664
,,,0.229343929,1.35955733,0.550297247,1.816253581,0.628633368,0.658750132,0.646066962,0.508604222,0.739810168,0.426092805,0.980908809,0.977299233,0.211937215,-0.496537481,0.331595565
,,,-0.076347052,0.158843605,-0.038363361,-0.604035828,0.386957657,0.229343929,1.35955733,0.550297247,1.816253581,0.628633368,0.658750132,0.646066962,0.508604222,0.739810168,0.426092805
,,,-0.02736006,0.946922553,0.341800085,-1.353803426,0.432564045,-0.076347052,0.158843605,-0.038363361,-0.604035828,0.386957657,0.229343929,1.35955733,0.550297247,1.816253581,0.628633368
,,,0.188990687,0.470265314,0.577807412,2.064136313,0.624302819,-0.02736006,0.946922553,0.341800085,-1.353803426,0.432564045,-0.076347052,0.158843605,-0.038363361,-0.604035828,0.386957657
,,,0.385390974,0.545910518,0.446461881,-1.852014309,0.295922715,0.188990687,0.470265314,0.577807412,2.064136313,0.624302819,-0.02736006,0.946922553,0.341800085,-1.353803426,0.432564045
,,,0.374526582,0.077496744,0.276215158,2.23585943,0.319856182,0.385390974,0.545910518,0.446461881,-1.852014309,0.295922715,0.188990687,0.470265314,0.577807412,2.064136313,0.624302819
,,,0.273953154,0.928170361,0.269663085,0.27639314,0.210607898,0.374526582,0.077496744,0.276215158,2.23585943,0.319856182,0.385390974,0.545910518,0.446461881,-1.852014309,0.295922715
,,,0.20122633,0.690375341,0.436297085,-1.230212429,0.325876564,0.273953154,0.928170361,0.269663085,0.27639314,0.210607898,0.374526582,0.077496744,0.276215158,2.23585943,0.319856182
,,,0.273901749,-0.690375341,0.399948741,-0.047191473,0.254094521,0.20122633,0.690375341,0.436297085,-1.230212429,0.325876564,0.273953154,0.928170361,0.269663085,0.27639314,0.210607898
,,,0.377254297,0.230559853,-0.126429532,0.040101914,0.276459652,0.273901749,-0.690375341,0.399948741,-0.047191473,0.254094521,0.20122633,0.690375341,0.436297085,-1.230212429,0.325876564
,,,0.396558857,0.47062264,0.86456695,-1.340150019,0.318515498,0.377254297,0.230559853,-0.126429532,0.040101914,0.276459652,0.273901749,-0.690375341,0.399948741,-0.047191473,0.254094521
,,,0.217090314,-1.140601079,-0.01710425,-0.384573904,0.033629888,0.396558857,0.47062264,0.86456695,-1.340150019,0.318515498,0.377254297,0.230559853,-0.126429532,0.040101914,0.276459652
,,,-0.006588599,-0.565091409,0.384139787,0.721674756,0.15424678,0.217090314,-1.140601079,-0.01710425,-0.384573904,0.033629888,0.396558857,0.47062264,0.86456695,-1.340150019,0.318515498
,,,-0.119915149,0.938619874,0.031235359,-0.065421838,-0.097712915,-0.006588599,-0.565091409,0.384139787,0.721674756,0.15424678,0.217090314,-1.140601079,-0.01710425,-0.384573904,0.033629888
,,,0.031673397,-0.87615584,0.153195865,-0.081919977,0.234960363,-0.119915149,0.938619874,0.031235359,-0.065421838,-0.097712915,-0.006588599,-0.565091409,0.384139787,0.721674756,0.15424678
,,,0.276484302,-0.012720991,0.390437616,0.740101681,0.197914352,0.031673397,-0.87615584,0.153195865,-0.081919977,0.234960363,-0.119915149,0.938619874,0.031235359,-0.065421838,-0.097712915
,,,0.442824826,-0.227806026,0.456403102,-0.648316441,0.209665979,0.276484302,-0.012720991,0.390437616,0.740101681,0.197914352,0.031673397,-0.87615584,0.153195865,-0.081919977,0.234960363
,,,0.359002232,1.897689285,0.429143075,1.334322291,0.386273401,0.442824826,-0.227806026,0.456403102,-0.648316441,0.209665979,0.276484302,-0.012720991,0.390437616,0.740101681,0.197914352
,,,0.19376457,-0.162492228,0.139844516,0.352401643,0.031744352,0.359002232,1.897689285,0.429143075,1.334322291,0.386273401,0.442824826,-0.227806026,0.456403102,-0.648316441,0.209665979
,,,0.115859891,0.811246103,0.033533604,-0.696281518,0.092152678,0.19376457,-0.162492228,0.139844516,0.352401643,0.031744352,0.359002232,1.897689285,0.429143075,1.334322291,0.386273401
,,,0.294036247,1.419911824,0.626681901,2.657947854,0.719189426,0.115859891,0.811246103,0.033533604,-0.696281518,0.092152678,0.19376457,-0.162492228,0.139844516,0.352401643,0.031744352
,,,0.570895371,1.071285956,0.268962715,2.199096792,0.294903771,0.294036247,1.419911824,0.626681901,2.657947854,0.719189426,0.115859891,0.811246103,0.033533604,-0.696281518,0.092152678
,,,0.789038995,-0.107799779,0.494441999,-1.008094405,-0.143600814,0.570895371,1.071285956,0.268962715,2.199096792,0.294903771,0.294036247,1.419911824,0.626681901,2.657947854,0.719189426
,,,0.791068851,0.357690513,0.815031748,-0.315671532,0.613347792,0.789038995,-0.107799779,0.494441999,-1.008094405,-0.143600814,0.570895371,1.071285956,0.268962715,2.199096792,0.294903771
,,,0.671186691,0.311761843,0.488025288,0.741470236,0.118950278,0.791068851,0.357690513,0.815031748,-0.315671532,0.613347792,0.789038995,-0.107799779,0.494441999,-1.008094405,-0.143600814
,,,0.523594262,0.144573192,0.304149702,-0.198605603,0.387094387,0.671186691,0.311761843,0.488025288,0.741470236,0.118950278,0.791068851,0.357690513,0.815031748,-0.315671532,0.613347792
,,,0.442493314,1.115575868,0.610928292,0.698366946,0.142003456,0.523594262,0.144573192,0.304149702,-0.198605603,0.387094387,0.671186691,0.311761843,0.488025288,0.741470236,0.118950278
,,,0.380515674,0.366504081,0.483923947,0.704620434,0.373275144,0.442493314,1.115575868,0.610928292,0.698366946,0.142003456,0.523594262,0.144573192,0.304149702,-0.198605603,0.387094387
,,,0.290293172,-0.153244331,0.606961849,0.949749917,0.324926222,0.380515674,0.366504081,0.483923947,0.704620434,0.373275144,0.442493314,1.115575868,0.610928292,0.698366946,0.142003456
,,,0.124457636,0.27852505,0.375165073,-1.719577234,0.298997702,0.290293172,-0.153244331,0.606961849,0.949749917,0.324926222,0.380515674,0.366504081,0.483923947,0.704620434,0.373275144
,,,-0.008715983,0.37812207,0.519178958,1.389905182,0.225123255,0.124457636,0.27852505,0.375165073,-1.719577234,0.298997702,0.290293172,-0.153244331,0.606961849,0.949749917,0.324926222
,,,-0.000952732,0.198297919,0.145204962,1.345165052,0.345468803,-0.008715983,0.37812207,0.519178958,1.389905182,0.225123255,0.124457636,0.27852505,0.375165073,-1.719577234,0.298997702
,,,0.25602234,1.285253966,0.457991957,0.858565531,0.381976428,-0.000952732,0.198297919,0.145204962,1.345165052,0.345468803,-0.008715983,0.37812207,0.519178958,1.389905182,0.225123255
,,,0.55980286,0.315324075,0.403606796,-0.93173181,0.381967013,0.25602234,1.285253966,0.457991957,0.858565531,0.381976428,-0.000952732,0.198297919,0.145204962,1.345165052,0.345468803
,,,0.707982453,0.603068115,0.026151996,0.002419611,0.275440554,0.55980286,0.315324075,0.403606796,-0.93173181,0.381967013,0.25602234,1.285253966,0.457991957,0.858565531,0.381976428
,,,0.498154747,0.637970688,0.412296393,0.155637169,0.373730113,0.707982453,0.603068115,0.026151996,0.002419611,0.275440554,0.55980286,0.315324075,0.403606796,-0.93173181,0.381967013
,,,0.161072818,0.780939095,0.493558774,0.367128861,0.295120698,0.498154747,0.637970688,0.412296393,0.155637169,0.373730113,0.707982453,0.603068115,0.026151996,0.002419611,0.275440554
,,,-0.072510254,-0.368585581,0.251038577,0.431413814,0.238610742,0.161072818,0.780939095,0.493558774,0.367128861,0.295120698,0.498154747,0.637970688,0.412296393,0.155637169,0.373730113
,,,0.02815861,-0.37853264,0.399840597,-0.068925191,0.364672769,-0.072510254,-0.368585581,0.251038577,0.431413814,0.238610742,0.161072818,0.780939095,0.493558774,0.367128861,0.295120698
,,,0.249598431,0.971998526,0.387990774,-0.05727419,0.4369917,0.02815861,-0.37853264,0.399840597,-0.068925191,0.364672769,-0.072510254,-0.368585581,0.251038577,0.431413814,0.238610742
,,,0.378328235,0.526691572,0.544751414,0.028191501,0.131574312,0.249598431,0.971998526,0.387990774,-0.05727419,0.4369917,0.02815861,-0.37853264,0.399840597,-0.068925191,0.364672769
,,,0.200867043,0.229590077,0.622944081,1.07906992,0.393687407,0.378328235,0.526691572,0.544751414,0.028191501,0.131574312,0.249598431,0.971998526,0.387990774,-0.05727419,0.4369917
,,,-0.090722572,-0.022500582,0.268320627,0.481483641,-0.132467149,0.200867043,0.229590077,0.622944081,1.07906992,0.393687407,0.378328235,0.526691572,0.544751414,0.028191501,0.131574312
,,,-0.304378037,0.029147512,0.14651277,1.150041701,0.291477659,-0.090722572,-0.022500582,0.268320627,0.481483641,-0.132467149,0.200867043,0.229590077,0.622944081,1.07906992,0.393687407
,,,-0.24803678,-0.947024692,0.105961611,-1.394193186,-0.04922402,-0.304378037,0.029147512,0.14651277,1.150041701,0.291477659,-0.090722572,-0.022500582,0.268320627,0.481483641,-0.132467149
,,,-0.078427471,-0.268759013,0.176353559,-0.184543033,0.217808373,-0.24803678,-0.947024692,0.105961611,-1.394193186,-0.04922402,-0.304378037,0.029147512,0.14651277,1.150041701,0.291477659
,,,0.047721219,-1.869115652,0.168504749,-1.26839115,-0.091281244,-0.078427471,-0.268759013,0.176353559,-0.184543033,0.217808373,-0.24803678,-0.947024692,0.105961611,-1.394193186,-0.04922402
,,,-0.026319378,-0.065934706,0.17574697,0.08884211,0.181076825,0.047721219,-1.869115652,0.168504749,-1.26839115,-0.091281244,-0.078427471,-0.268759013,0.176353559,-0.184543033,0.217808373
,,,-0.132641783,-0.129886605,0.378062818,-1.175413788,0.204544889,-0.026319378,-0.065934706,0.17574697,0.08884211,0.181076825,0.047721219,-1.869115652,0.168504749,-1.26839115,-0.091281244
,,,-0.103338512,-0.257367038,-0.591510071,-0.506701482,-0.144258738,-0.132641783,-0.129886605,0.378062818,-1.175413788,0.204544889,-0.026319378,-0.065934706,0.17574697,0.08884211,0.181076825
,,,0.229497916,-0.11660171,0.210938755,1.080290971,-0.31444801,-0.103338512,-0.257367038,-0.591510071,-0.506701482,-0.144258738,-0.132641783,-0.129886605,0.378062818,-1.175413788,0.204544889
,,,0.567477824,-0.324017674,0.323077782,0.399714534,-0.133658824,0.229497916,-0.11660171,0.210938755,1.080290971,-0.31444801,-0.103338512,-0.257367038,-0.591510071,-0.506701482,-0.144258738
,,,0.612211534,0.24523459,0.526205436,0.106661485,0.033783309,0.567477824,-0.324017674,0.323077782,0.399714534,-0.133658824,0.229497916,-0.11660171,0.210938755,1.080290971,-0.31444801
,,,0.065309368,-0.178486103,0.196305056,-0.046256156,-0.163391825,0.612211534,0.24523459,0.526205436,0.106661485,0.033783309,0.567477824,-0.324017674,0.323077782,0.399714534,-0.133658824
,,,-0.579965349,-0.691713829,-0.27593082,-0.173801674,0.009867424,0.065309368,-0.178486103,0.196305056,-0.046256156,-0.163391825,0.612211534,0.24523459,0.526205436,0.106661485,0.033783309
,,,-0.830349295,-2.020702309,-0.57167977,-1.045856497,-0.598029563,-0.579965349,-0.691713829,-0.27593082,-0.173801674,0.009867424,0.065309368,-0.178486103,0.196305056,-0.046256156,-0.163391825
,,,-0.192579146,-0.607416601,-0.040065106,-1.692686645,-0.15894419,-0.830349295,-2.020702309,-0.57167977,-1.045856497,-0.598029563,-0.579965349,-0.691713829,-0.27593082,-0.173801674,0.009867424
,,,0.738762575,2.270385708,0.255140466,3.124226452,0.542490406,-0.192579146,-0.607416601,-0.040065106,-1.692686645,-0.15894419,-0.830349295,-2.020702309,-0.57167977,-1.045856497,-0.598029563
,,,1.369093344,0.766457485,0.962155474,0.974971382,0.103065865,0.738762575,2.270385708,0.255140466,3.124226452,0.542490406,-0.192579146,-0.607416601,-0.040065106,-1.692686645,-0.15894419
,,,1.103830638,-0.19079723,0.103865281,0.556895069,-0.081879275,1.369093344,0.766457485,0.962155474,0.974971382,0.103065865,0.738762575,2.270385708,0.255140466,3.124226452,0.542490406
,,,0.439859556,-0.108503069,0.273982918,0.413954854,0.074823357,1.103830638,-0.19079723,0.103865281,0.556895069,-0.081879275,1.369093344,0.766457485,0.962155474,0.974971382,0.103065865
,,,-0.125934804,0.559956667,0.275692482,0.542464472,0.248069136,0.439859556,-0.108503069,0.273982918,0.413954854,0.074823357,1.103830638,-0.19079723,0.103865281,0.556895069,-0.081879275
,,,-0.096667341,0.506320795,0.407222621,0.487169677,0.296592221,-0.125934804,0.559956667,0.275692482,0.542464472,0.248069136,0.439859556,-0.108503069,0.273982918,0.413954854,0.074823357
,,,0.205669707,0.418447657,0.044057177,1.363927558,0.009824492,-0.096667341,0.506320795,0.407222621,0.487169677,0.296592221,-0.125934804,0.559956667,0.275692482,0.542464472,0.248069136
,,,0.459084105,-0.290747732,0.127167364,-1.158395491,0.085572605,0.205669707,0.418447657,0.044057177,1.363927558,0.009824492,-0.096667341,0.506320795,0.407222621,0.487169677,0.296592221
,,,0.341583616,-0.581917725,0.378099952,0.626483876,0.081296259,0.459084105,-0.290747732,0.127167364,-1.158395491,0.085572605,0.205669707,0.418447657,0.044057177,1.363927558,0.009824492
,,,0.082156751,1.612072867,0.437297233,0.89639554,0.337093901,0.341583616,-0.581917725,0.378099952,0.626483876,0.081296259,0.459084105,-0.290747732,0.127167364,-1.158395491,0.085572605
,,,-0.090207981,0.745661599,0.406425951,0.06919337,0.039090859,0.082156751,1.612072867,0.437297233,0.89639554,0.337093901,0.341583616,-0.581917725,0.378099952,0.626483876,0.081296259
,,,0.053477932,0.423498414,0.414398511,1.676519591,0.285736383,-0.090207981,0.745661599,0.406425951,0.06919337,0.039090859,0.082156751,1.612072867,0.437297233,0.89639554,0.337093901
,,,0.361539704,1.1479831,0.60644744,0.929390917,0.364000513,0.053477932,0.423498414,0.414398511,1.676519591,0.285736383,-0.090207981,0.745661599,0.406425951,0.06919337,0.039090859
,,,0.68230255,2.366781646,0.564778033,1.051533139,0.459357432,0.361539704,1.1479831,0.60644744,0.929390917,0.364000513,0.053477932,0.423498414,0.414398511,1.676519591,0.285736383
,,,0.864091686,1.008305078,0.561606196,-1.085234046,0.285342294,0.68230255,2.366781646,0.564778033,1.051533139,0.459357432,0.361539704,1.1479831,0.60644744,0.929390917,0.364000513
,,,0.909980228,0.694489121,0.650071771,1.835790172,0.406616308,0.864091686,1.008305078,0.561606196,-1.085234046,0.285342294,0.68230255,2.366781646,0.564778033,1.051533139,0.459357432
,,,0.823041295,0.987235579,0.323457998,0.677074237,0.298413702,0.909980228,0.694489121,0.650071771,1.835790172,0.406616308,0.864091686,1.008305078,0.561606196,-1.085234046,0.285342294
,,,0.606348003,0.009473527,0.418005162,0.613949952,0.418738805,0.823041295,0.987235579,0.323457998,0.677074237,0.298413702,0.909980228,0.694489121,0.650071771,1.835790172,0.406616308
,,,0.365894181,0.263199221,0.302487608,0.435355976,0.392591537,0.606348003,0.009473527,0.418005162,0.613949952,0.418738805,0.823041295,0.987235579,0.323457998,0.677074237,0.298413702
,,,0.207673656,-0.094283952,0.648420594,-0.622905404,-0.066455548,0.365894181,0.263199221,0.302487608,0.435355976,0.392591537,0.606348003,0.009473527,0.418005162,0.613949952,0.418738805
,,,0.237680257,1.363396394,0.994530287,2.368869571,0.58437772,0.207673656,-0.094283952,0.648420594,-0.622905404,-0.066455548,0.365894181,0.263199221,0.302487608,0.435355976,0.392591537
,,,0.382465591,0.771564272,0.476522522,1.705095554,0.165762647,0.237680257,1.363396394,0.994530287,2.368869571,0.58437772,0.207673656,-0.094283952,0.648420594,-0.622905404,-0.066455548
,,,0.568581265,1.277153556,1.682607304,1.370861449,0.550566055,0.382465591,0.771564272,0.476522522,1.705095554,0.165762647,0.237680257,1.363396394,0.994530287,2.368869571,0.58437772
,,,0.722578884,1.177007687,0.737599583,1.894959079,0.399607607,0.568581265,1.277153556,1.682607304,1.370861449,0.550566055,0.382465591,0.771564272,0.476522522,1.705095554,0.165762647
,,,0.82820207,1.119808286,0.591043127,1.324873401,0.392702896,0.722578884,1.177007687,0.737599583,1.894959079,0.399607607,0.568581265,1.277153556,1.682607304,1.370861449,0.550566055
,,,0.869194442,0.722504284,-0.535553541,1.265675862,0.462604795,0.82820207,1.119808286,0.591043127,1.324873401,0.392702896,0.722578884,1.177007687,0.737599583,1.894959079,0.399607607
,,,0.829299619,1.426844362,0.380935967,0.156141298,0.523640822,0.869194442,0.722504284,-0.535553541,1.265675862,0.462604795,0.82820207,1.119808286,0.591043127,1.324873401,0.392702896
,,,0.689267703,0.042806061,0.044200849,-0.400141025,0.354568389,0.829299619,1.426844362,0.380935967,0.156141298,0.523640822,0.869194442,0.722504284,-0.535553541,1.265675862,0.462604795
,,,0.429848797,-0.137672196,0.300048762,-0.414568392,0.223911472,0.689267703,0.042806061,0.044200849,-0.400141025,0.354568389,0.829299619,1.426844362,0.380935967,0.156141298,0.523640822
,,,0.031793002,0.654824947,0.367214969,-0.321023615,0.252117989,0.429848797,-0.137672196,0.300048762,-0.414568392,0.223911472,0.689267703,0.042806061,0.044200849,-0.400141025,0.354568389
,,,-0.312389958,0.128760067,0.381178169,-0.199801132,0.311329916,0.031793002,0.654824947,0.367214969,-0.321023615,0.252117989,0.429848797,-0.137672196,0.300048762,-0.414568392,0.223911472
,,,-0.410190358,0.369763409,0.392799196,1.353629031,0.033810143,-0.312389958,0.128760067,0.381178169,-0.199801132,0.311329916,0.031793002,0.654824947,0.367214969,-0.321023615,0.252117989
,,,-0.069098474,-0.139611663,-0.401545615,-2.088170186,0.330995039,-0.410190358,0.369763409,0.392799196,1.353629031,0.033810143,-0.312389958,0.128760067,0.381178169,-0.199801132,0.311329916
,,,0.380079078,0.792020264,0.621275718,0.687937652,0.13985654,-0.069098474,-0.139611663,-0.401545615,-2.088170186,0.330995039,-0.410190358,0.369763409,0.392799196,1.353629031,0.033810143
,,,0.606535682,0.80350452,0.921506013,2.532679631,0.427420058,0.380079078,0.792020264,0.621275718,0.687937652,0.13985654,-0.069098474,-0.139611663,-0.401545615,-2.088170186,0.330995039
,,,0.279464721,0.454957655,0.230129899,1.604588864,0.402503003,0.606535682,0.80350452,0.921506013,2.532679631,0.427420058,0.380079078,0.792020264,0.621275718,0.687937652,0.13985654
,,,-0.235335972,-0.282414657,-0.234436439,-1.347458753,0.14235243,0.279464721,0.454957655,0.230129899,1.604588864,0.402503003,0.606535682,0.80350452,0.921506013,2.532679631,0.427420058
,,,-0.572068565,-0.666699059,-1.191392842,0.090140722,0.088387322,-0.235335972,-0.282414657,-0.234436439,-1.347458753,0.14235243,0.279464721,0.454957655,0.230129899,1.604588864,0.402503003
,,,-0.364935225,-0.304059937,-0.649303244,-0.491940287,0.196988948,-0.572068565,-0.666699059,-1.191392842,0.090140722,0.088387322,-0.235335972,-0.282414657,-0.234436439,-1.347458753,0.14235243
,,,0.047018855,-0.005949607,-0.693293266,0.337639334,0.05365698,-0.364935225,-0.304059937,-0.649303244,-0.491940287,0.196988948,-0.572068565,-0.666699059,-1.191392842,0.090140722,0.088387322
,,,0.324748483,-0.293070251,-0.495949296,-0.731580483,0.109779304,0.047018855,-0.005949607,-0.693293266,0.337639334,0.05365698,-0.364935225,-0.304059937,-0.649303244,-0.491940287,0.196988948
,,,0.129208466,0.79533479,0.066564603,0.439203123,0.212832472,0.324748483,-0.293070251,-0.495949296,-0.731580483,0.109779304,0.047018855,-0.005949607,-0.693293266,0.337639334,0.05365698
,,,-0.249521412,-0.190277892,-0.042152437,-0.349556739,0.069995485,0.129208466,0.79533479,0.066564603,0.439203123,0.212832472,0.324748483,-0.293070251,-0.495949296,-0.731580483,0.109779304
,,,-0.521361368,0.201897908,0.07763545,-0.229012777,0.040702112,-0.249521412,-0.190277892,-0.042152437,-0.349556739,0.069995485,0.129208466,0.79533479,0.066564603,0.439203123,0.212832472
,,,-0.396231615,-1.065205639,-0.142007657,-0.974650978,-0.021620934,-0.521361368,0.201897908,0.07763545,-0.229012777,0.040702112,-0.249521412,-0.190277892,-0.042152437,-0.349556739,0.069995485
