CLI,CLI_t-1,CLI_t-2,y1,y2,y3,y4,y5,y1_t-1,y2_t-1,y3_t-1,y4_t-1,y5_t-1,y1_t-2,y2_t-2,y3_t-2,y4_t-2,y5_t-2
-0.03,-0.13,-0.18,-0.18,0.091772809,-0.26241,0.12917,-0.0052,-0.18,0.042358846,-0.3539,0.20059,-0.0383,-0.17,-0.068096632,-0.3961,-0.38105,-0.03
0.11,-0.03,-0.13,-0.13,0.256804722,-0.00595,-0.71555,-0.0995,-0.18,0.091772809,-0.26241,0.12917,-0.0052,-0.18,0.042358846,-0.3539,0.20059,-0.0383
0.23,0.11,-0.03,-0.03,0.377558856,0.3723,-0.83252,0.0408,-0.13,0.256804722,-0.00595,-0.71555,-0.0995,-0.18,0.091772809,-0.26241,0.12917,-0.0052
0.26,0.23,0.11,0.11,0.140278938,0.5132,-0.44788,0.0625,-0.03,0.377558856,0.3723,-0.83252,0.0408,-0.13,0.256804722,-0.00595,-0.71555,-0.0995
0.28,0.26,0.23,0.23,-0.009153446,0.504,-0.4497,-0.0656,0.11,0.140278938,0.5132,-0.44788,0.0625,-0.03,0.377558856,0.3723,-0.83252,0.0408
0.27,0.28,0.26,0.26,-0.045381624,0.4584,-0.26678,0.0387,0.23,-0.009153446,0.504,-0.4497,-0.0656,0.11,0.140278938,0.5132,-0.44788,0.0625
0.26,0.27,0.28,0.28,-0.062632592,0.3955,-0.16868,0.0192,0.26,-0.045381624,0.4584,-0.26678,0.0387,0.23,-0.009153446,0.504,-0.4497,-0.0656
0.24,0.26,0.27,0.27,-0.044932425,0.3504,-0.19652,0.019,0.28,-0.062632592,0.3955,-0.16868,0.0192,0.26,-0.045381624,0.4584,-0.26678,0.0387
0.16,0.24,0.26,0.26,-0.056218864,0.294,-0.59916,0.0629,0.27,-0.044932425,0.3504,-0.19652,0.019,0.28,-0.062632592,0.3955,-0.16868,0.0192
0.06,0.16,0.24,0.24,-0.184927701,0.1087,0.12415,-0.0044,0.26,-0.056218864,0.294,-0.59916,0.0629,0.27,-0.044932425,0.3504,-0.19652,0.019
-0.03,0.06,0.16,0.16,-0.262459204,-0.1537,0.07154,0.0267,0.24,-0.184927701,0.1087,0.12415,-0.0044,0.26,-0.056218864,0.294,-0.59916,0.0629
